EXT_SOURCE_2,EXT_SOURCE_1,PAYMENT_RATE,DAYS_BIRTH,EXT_SOURCE_3,DAYS_ID_PUBLISH,AMT_ANNUITY,OWN_CAR_AGE,DAYS_REGISTRATION,ANNUITY_INCOME_PERC,DAYS_EMPLOYED_PERC,REGION_POPULATION_RELATIVE,BURO_STATUS_1_MEAN_MEAN,DAYS_EMPLOYED,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,INSTAL_AMT_PAYMENT_MIN,DAYS_LAST_PHONE_CHANGE,CLOSED_DAYS_CREDIT_MAX,AMT_CREDIT,BURO_STATUS_X_MEAN_MEAN,INCOME_CREDIT_PERC,CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,INSTAL_DBD_MEAN,CLOSED_AMT_CREDIT_SUM_MEAN,INCOME_PER_PERSON,INSTAL_DBD_SUM,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_DAYS_CREDIT_MAX,INSTAL_DAYS_ENTRY_PAYMENT_MAX,REFUSED_CNT_PAYMENT_SUM,CLOSED_AMT_ANNUITY_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,APPROVED_CNT_PAYMENT_MEAN,BURO_STATUS_0_MEAN_MEAN,APPROVED_DAYS_DECISION_MAX,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,ACTIVE_DAYS_CREDIT_VAR,CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,BURO_AMT_ANNUITY_MEAN,ACTIVE_AMT_CREDIT_SUM_SUM,BURO_STATUS_C_MEAN_MEAN,CLOSED_AMT_ANNUITY_MEAN,INSTAL_DBD_MAX,CLOSED_DAYS_CREDIT_ENDDATE_MAX,APPROVED_APP_CREDIT_PERC_VAR,CLOSED_DAYS_CREDIT_VAR,CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,CC_CNT_DRAWINGS_CURRENT_VAR,INSTAL_DPD_MEAN,ACTIVE_MONTHS_BALANCE_SIZE_MEAN,CC_AMT_INST_MIN_REGULARITY_MIN,CLOSED_MONTHS_BALANCE_SIZE_MEAN,BURO_AMT_ANNUITY_MAX,CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,CLOSED_DAYS_CREDIT_UPDATE_MEAN,REFUSED_DAYS_DECISION_MAX,AMT_GOODS_PRICE,BURO_STATUS_3_MEAN_MEAN,BURO_DAYS_CREDIT_MAX,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,PREV_DAYS_DECISION_MAX,REFUSED_HOUR_APPR_PROCESS_START_MEAN,CC_NAME_CONTRACT_STATUS_Signed_MAX,CC_CNT_DRAWINGS_CURRENT_MAX,BURO_DAYS_CREDIT_VAR,PREV_APP_CREDIT_PERC_VAR,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,REFUSED_CNT_PAYMENT_MEAN,CC_AMT_DRAWINGS_POS_CURRENT_SUM,ACTIVE_AMT_CREDIT_SUM_MEAN,BURO_STATUS_5_MEAN_MEAN,PREV_CNT_PAYMENT_MEAN,POS_NAME_CONTRACT_STATUS_Active_MEAN,REFUSED_HOUR_APPR_PROCESS_START_MIN,REFUSED_HOUR_APPR_PROCESS_START_MAX,BURO_MONTHS_BALANCE_MAX_MAX,CC_CNT_DRAWINGS_CURRENT_SUM,REFUSED_DAYS_DECISION_MEAN,BURO_STATUS_2_MEAN_MEAN,CC_NAME_CONTRACT_STATUS_Completed_MIN,CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,ACTIVE_DAYS_CREDIT_MEAN,CC_NAME_CONTRACT_STATUS_Active_MAX,INSTAL_AMT_PAYMENT_SUM,REFUSED_APP_CREDIT_PERC_MAX,POS_MONTHS_BALANCE_SIZE,BURO_STATUS_4_MEAN_MEAN,CC_AMT_DRAWINGS_CURRENT_MIN,BURO_MONTHS_BALANCE_SIZE_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,CLOSED_MONTHS_BALANCE_MAX_MAX,BURO_AMT_CREDIT_SUM_DEBT_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,BURO_AMT_CREDIT_SUM_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,BURO_DAYS_CREDIT_ENDDATE_MAX,REFUSED_APP_CREDIT_PERC_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,CC_NAME_CONTRACT_STATUS_Signed_MIN,CC_NAME_CONTRACT_STATUS_Refused_VAR,CC_CNT_DRAWINGS_CURRENT_MEAN,CC_CNT_INSTALMENT_MATURE_CUM_VAR,CC_AMT_DRAWINGS_CURRENT_VAR,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_AMT_PAYMENT_MEAN,CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,LANDAREA_MODE,REFUSED_AMT_ANNUITY_MIN,REFUSED_APP_CREDIT_PERC_MIN,POS_MONTHS_BALANCE_MEAN,REFUSED_DAYS_DECISION_MIN,BURO_DAYS_CREDIT_UPDATE_MEAN,APPROVED_HOUR_APPR_PROCESS_START_MEAN,CC_NAME_CONTRACT_STATUS_Signed_SUM,INSTAL_PAYMENT_PERC_MEAN,INSTAL_AMT_INSTALMENT_MAX,POS_NAME_CONTRACT_STATUS_Completed_MEAN,REFUSED_AMT_GOODS_PRICE_MIN,CLOSED_DAYS_CREDIT_MEAN,TARGET,SK_ID_CURR
0.5449330223251171,0.0442022866982792,0.0790069765334783,-9267,0.3952845140308292,-785,15696.0,21.679407197813354,-372.0,0.218,0.28078126686090427,0.025164,0.0253391306372108,-2602.0,-0.21439233017689385,1629.7591879815936,3.915,-1440.0,-751.4282356672984,198666.0,0.15086673789280447,0.3624173235480656,8493482944.441772,10.783333333333333,122301.33844620967,18000.0,647.0,2402.064771278521,-371.1661087489691,-48.0,0.0,27411.280779786408,3287.318872323759,-80.61858179890925,18.0,0.5464337230400571,-272.0,375809.58563225414,94398.53920033993,569.3358594798483,17472.222705295077,1122344.0901925217,0.2712692285079461,32066.90260789916,54.0,1056.6698530919202,0.01582157439753092,210481.22319296515,0.055769449049648756,25.153239923820706,0.6166666666666667,13.132172348422841,-94.08008449967019,21.814763591365136,31465.812444226816,1578542.8714168668,-627.5109149095563,-272.0,175500.0,0.0005172463092983637,-304.2927691170553,-9288.129848537625,7.698176662094738,1551.2602474865598,-272.0,13.333333333333334,0.075491945552848,6.456584298769599,290909.3938153166,0.015745907746832537,-2978.3072383790277,-441174317.6500244,0.0,-14755.594159528613,473636.24126516865,0.0030577486595814996,15.0,0.95,11.0,15.0,-1.1526127749160793,10.258141047347124,-349.3333333333333,0.002073736568633855,0.0022586293525297396,100146.24979838356,-540.9659527286062,1.0026922201440698,762885.585,1.0,60.0,0.000442404235795852,976.6610608685587,17.842462166880182,-1323.2833333333333,-5.960727161376781,202581.92474209936,41553.1115025254,284676.9213361675,151621.5832431037,6967.175541788791,1.0,6062.1792031242285,4226.204518481857,-0.003990146117233806,-2.6843468065723686e-05,1.9357914011006585,-19.526151132253744,-344395697.0990715,-79397.0,12714.75975,8731.933776017278,0.2817,2250.0,1.0,-43.15,-388.0,-380.51300859658977,14.4,0.32509468199132385,1.1054996080590107,80227.53,0.05,45000.0,-1054.3797248477663,0.0,369780
0.5873646392985845,0.543037295469948,0.039654545454545456,-10916,0.6925590674998008,-3534,9814.5,18.565686353502013,-532.0,0.044329268292682925,0.07420300476364969,0.015221,0.003637143501256934,-810.0,3.08484606266204,-387.0,6417.035770058632,-3.0,-1147.0,247500.0,0.23761943238283068,0.8945454545454545,4778568090.163879,12.644843506161124,74927.94750000001,110700.0,314.483502172865,0.0,-293.0,-244.79679387062788,13.688362182987476,118293.71002140641,2194.2,-439.4,13.599433407248299,0.528614581997557,-482.80165912704496,1588601.826,35851.5,661.7847028793767,41673.87787721818,8040850.425,0.23350538813257282,48020.1529232841,36.77906568930484,31118.0,0.08022308691922397,494547.4285714286,-0.01841743942281937,2.7588468114768148,0.4504226036660839,5.189555879981299,-58.091650998569094,16.626274058651006,140360.34151822515,3502753.020252645,-1259.625,-771.6626950918662,247500.0,-0.0002912590699022388,-293.0,2314.2375,2660.125,2480.923076923077,-378.1741200539982,13.333468529301513,0.026463819380069253,3.904777903087677,799417.2692307691,0.0680427512661268,1157.11875,1821410118.5645447,16.925603826273573,134674.4392125234,1608170.085,-0.0028435534607210156,14.599159655603337,0.8949900881764007,14.253812361397593,12.359610005967085,-4.183125347273403,13.979041320536453,-598.1601394228788,3.9248549205561645e-05,-0.0013513531578510651,180083.98054897413,-539.0,1.0012141703805355,493576.56217193604,0.8662401126775165,22.864584126149058,-0.00028098556329038404,1325.572103634302,12.771504357983702,-674.188796646893,-14.970428887313119,722091.7390909091,137391.78306864528,664636.4619230769,223232.3780560824,31118.0,0.9280719287362107,10412.0,0.0,0.0005784804178436964,-2.8494421482172516e-05,1.0491916615393109,-14.989456480127501,1780739321.9723969,-25281.899475574493,18474.29669570923,72509.61392018199,0.13821751268833196,18675.67957573312,0.9946011600236844,-25.295547174890906,-426.37651910416025,-944.1538461538462,13.34306965438481,0.10175071286156978,1.3500058467325289,131475.36362457275,0.09082374357518308,302282.0034325756,-1934.0,0.0,405321
0.6436348732394035,0.35351777801256457,0.1052604310583034,-10066,0.3824833313768354,-2511,54855.0,20.174925474950534,-4059.0,0.152375,0.12646532882972383,0.04622,0.02275207297266743,-1273.0,1.7998887378340236,2825.766122299775,0.18,-1059.0,-1075.8905662706438,521136.0,0.22738848568514722,0.6907985631389887,1748438836.6899414,6.166666666666667,622713.07478207,180000.0,74.0,9448.15943366605,-592.1260891957581,-752.0,-13.08028359378568,33142.73290947825,4238.640582194657,-76.1662906837141,10.0,0.47850615094972204,-1059.0,648488.2868854285,73218.96620500972,-418.6893173260614,28322.49004325806,2012980.9572060131,0.264731450441269,20021.7395399902,33.0,754.3980296750688,0.05226441952654248,145904.23729848466,-0.0052802570909591395,28.683853464341155,2.25,20.079592572057663,151.1816793967737,31.544653982521368,74414.15558677539,2659324.45942384,-575.0169079152913,-972.1542150012501,495000.0,0.0009296334428941788,-515.9255329153748,39660.70757001773,283.12631645546935,2201.3681695385676,-255.0,16.984991526009935,0.08072422776542965,8.887611410749116,261200.79295206408,0.10190193640481482,24338.288137771888,873393813.3564148,10.642628027080718,163124.86037080735,1086835.0138604778,0.0035336387984347406,10.0,0.9090909090909091,17.86841802567696,16.13543051876684,-0.36064503558597494,28.403514659074574,-825.5811631517114,0.001714198763596686,0.0008162723244723447,44216.04197965562,-631.7771511302852,1.0000873018129148,46223.505000000005,0.9726781712592576,11.0,0.00044439557011445585,44.23772904527141,25.90854691227321,-893.4166666666666,-6.010530779571127,325388.604822648,3518.7166486876085,826872.5981770982,90989.1957947649,6923.487897077819,1.1009829338651347,5987.4182139052555,19805.561848139296,-0.001292047172085642,-1.1449641512617514e-05,2.5055170510077573,-15.255202240072322,253292283.84490585,-10721.0,3851.9587500000002,56078.42637332715,0.008857614131854506,12421.123227308068,1.2110120627829595,-29.0,-649.0724640073022,-321.46875146037667,21.0,0.36110272607383465,0.8333333333333334,4630.68,0.09090909090909091,158873.99230404198,-1128.7187963448346,0.0,142233
0.7461676227968403,0.6510117842786999,0.04826664484630281,-18698,0.3606125659189888,-2242,39816.0,6.0,-8905.0,0.1106,0.2755909722965023,0.04622,0.03142857142857143,-5153.0,1.3134153801983184,345.0,1116.18,-3638.0,-892.0,824917.5,0.22965156794425085,0.4364072770913455,14889917290.940796,5.352941176470588,545041.125,180000.0,182.0,0.0,-235.0,-4.0,12.0,58797.0,851.3333333333334,-13.666666666666666,36.0,0.6665389082462253,-976.0,1160505.0,237449.33333333334,398.9290558346547,38451.49714285714,5242954.5,0.07238095238095239,52590.87,34.0,-165.0,0.28532790904750804,163810.91666666666,-0.030433386617346514,17.279041547326074,0.14705882352941177,24.333333333333332,244.16428860730957,38.25,58797.0,7613582.936118901,-519.25,-639.0,724500.0,0.0,-235.0,-4401.550497487551,-611.0,15.714285714285714,-639.0,18.0,0.03749096701411503,5.273207099714341,298104.28571428574,0.0027990899150415584,0.0,3430409471.984497,12.0,211115.69609884173,1747651.5,0.0,24.0,1.0,18.0,18.0,0.0,23.008771838036836,-639.0,0.0,-0.0019118490783839315,402253.5873987004,-731.6666666666666,0.9970376406251589,1455854.085,0.8450406675821274,32.0,0.0,-864.4278949690924,32.285714285714285,-460.1470588235294,0.0,497359.28571428574,321365.69695094996,1060445.5714285714,466057.3032823447,1591.0,0.8450406675821274,1591.0,0.0,0.004185457340986964,-1.434107119036021e-05,1.3669885847527041,35.732754158687385,3874514179.195923,-15645.0,42819.237794117646,53616.64968910068,0.021328551542336954,44887.635,0.8450406675821274,-16.5,-639.0,-302.57142857142856,17.0,0.3121558462549672,0.9705882352941176,45455.265,0.0,360000.0,-1424.25,0.0,423634
0.6484602632499087,0.6680004109231826,0.03612239488182489,-18162,0.4866531565147181,-1522,22689.0,22.24939729962309,-7108.0,0.16806666666666667,0.38960466908930735,0.018801,0.016310061136954185,-7076.0,6.820936436912407,704.0,11795.985,-1827.0,-201.0,628114.5,0.17956182291921086,0.21492896597674468,8136050466.084778,3.3333333333333335,142466.625,67500.0,40.0,230.47813755949755,-695.0,-1465.0,0.0,63722.081454470754,917.5,-25.0,6.0,0.6244635689781919,-869.0,565713.0,0.0,1066.3321324554272,21910.56924103736,1417473.0,0.17537817172322256,21572.42264671251,7.0,-20.0,0.5685163492539593,844018.9166666666,0.13567956645803747,0.05481219403225168,0.16666666666666666,12.959971375443502,464.8307046282571,14.43587663869755,92616.24836269207,6905165.2217152715,-568.0,-773.0,477000.0,0.0006333051721984229,-201.0,0.0,-833.25,-249.66666666666666,-773.0,5.0,0.12778245321736392,0.46724619063616046,598218.1666666667,0.37901089950263955,0.0,-678326501.6672363,0.0,1311.1863737851381,708736.5,0.0017840256227919515,4.0,0.9230769230769231,5.0,5.0,-1.1404752355010856,-0.62736784870674,-773.0,0.0015976802164964221,0.0012135291329601339,271124.35747770965,-695.0,0.9993556750169663,143114.03999999998,0.0,13.0,0.00027129809164596827,2440.4221430886537,15.15260805253132,-1634.1666666666667,-3.956029814508611,226285.2,215330.86707431264,331223.25,313546.981131061,1131.0,0.0,1131.0,2117.008622268271,0.0006242476644700012,1.8603053426824445e-05,0.1621890948757141,21.59259735058049,363944120.89256287,-19610.0,11926.169999999998,27462.87447077222,0.1238,11250.0,0.0,-54.0,-773.0,-387.0,10.5,0.5185089670090903,1.0,11938.005,0.07692307692307693,116507.96132008359,-1281.75,0.0,271981
0.4793378580192788,0.2455575640642356,0.08058529005524862,-11017,0.3893387918468769,-3080,25204.5,24.767747017130606,-4263.0,0.22404,0.3376599800308614,0.030755,0.0,-3720.0,2.619307645369287,4364.937610775146,7.245,-2464.0,-239.0,312768.0,0.0,0.3596915285451197,-2001675758.35437,7.6,40410.0,56250.0,228.0,-607.6920044540675,-286.21356414445967,-106.0,-2.0404176961696976,0.0,2931.8633227785203,415.18118367038215,10.0,0.75,-477.0,292652.56706301635,-512908.16674712114,1149.5432266355492,0.0,-49438.498877375154,0.25,0.0,34.0,-55.0,0.009969629975293047,-245189.72931919573,-0.013480587128611887,10.036749094052993,29.2,2.3776662308567893,-293.9478444157867,8.0,0.0,2503536.5284302235,-53.0,-1612.9296208167543,270000.0,0.0,-239.0,38866.82202379929,-55.0,-55.0,-477.0,15.182726953373049,0.038946380241632994,5.79356925460695,-154323.9536074479,0.009969629975293047,14836.328542412608,710104367.7667542,11.52889256490107,120366.06747443229,389299.48291204893,0.0,10.0,0.9574468085106383,16.076534986899333,14.1296303127381,0.0,16.71756582839518,-1469.212761471235,0.0,-0.0007336606980297145,98116.40680679679,208.5344544119701,0.9984700485091285,129060.045,0.866846804216955,47.0,0.0,953.5724568454025,8.0,-1115.1666666666667,0.0,0.0,79535.47029410442,40410.0,115377.46292834356,-55.0,0.9441002273018633,221.51765616344346,11501.312501465476,0.0035738819703046154,1.3930220605085086e-06,1.4925912239366426,8.136241459713347,1307009099.9521294,-33455.0,4302.0015,40134.57426977903,0.0764,12796.09254697917,1.0351827895635246,-49.42553191489362,-1298.7300843456906,-53.0,15.0,0.06417635864644211,0.7,8685.81,0.0425531914893617,162063.36971611902,-239.0,0.0,150748
0.68403346670012,0.5082629432456914,0.05423622704507512,-14953,0.3539876078507373,-2121,11695.5,10.0,-2120.0,0.10396,0.06761185046478968,0.030755,0.011774913733172049,-1011.0,0.0,103.0,7643.835,-1787.0,-1046.2598447332994,215640.0,0.19851074114777661,0.5217028380634391,1575000000.0,12.333333333333334,12946.570053443313,56250.0,74.0,0.0,-82.0,-117.0,-0.04702259232431061,-17591.958901278675,103.0,-17.0,3.0,0.7202468221259457,-286.0,73273.5,-161328.01219639974,0.0,13619.212730867439,109037.7,0.07287288092594668,14800.892698420212,16.0,-4674.59302503911,0.00157046250452844,-302852.6255582217,0.0,0.0,0.0,1.3895465998468808,0.0,12.90284837598415,4755.069901300594,1035000.0,-505.3566521672958,-427.4235266478545,180000.0,-0.00037230498946935753,-82.0,10440.222014031584,-1409.2085904941282,103.0,-286.0,19.872173874580653,0.0,0.0,-74386.00396915036,0.00157046250452844,0.0,0.0,3.3829056794860435,0.0,109037.7,-0.0028323038968771086,3.0,0.8571428571428571,21.876549184911227,17.86594149581427,-1.2683419712069082,0.0,-126.48631322513222,-0.00014169613308112616,0.0,115000.0,-82.0,1.0,45868.635,0.7837135519943672,7.0,-5.908965544739256e-05,0.0,2.9610143915270157,-192.33333333333334,-12.51497642019035,73273.5,45000.0,109037.7,135000.0,103.0,0.9128709341185388,103.0,0.0,0.0,0.0,0.0,0.0,0.0,-1154.0,7644.7725,0.0,0.03241097617617364,13942.390832055025,1.0308831588853309,-7.0,119.2954497342289,-17.0,20.0,0.0,1.0,7644.96,0.14285714285714285,182818.40655902028,-530.96689823917,0.0,380474
0.0494358272460453,0.5509854553713154,0.07738853503184713,-16070,0.0005272652387098,-4963,38272.5,26.442149012790672,-4963.0,0.2835,0.377909147479776,0.031329,0.05803571428571428,-6073.0,3.2291648668397968,183.0,19777.365,-182.0,-947.0,494550.0,0.003703703703703704,0.272975432211101,5743443298.25415,10.5,128409.75,135000.0,63.0,0.0,-182.0,-251.0,-1.3045197281423953,6853.5,183.0,-27.0,8.0,0.3978835978835979,-182.0,50301.0,389504.2270194413,914.7486586582381,4569.0,82242.0,0.42430555555555555,3426.75,14.0,-821.0,0.0010940466958910134,1587762.0,0.2771566197567097,32.77539706381697,0.0,7.0,-314.22038398776203,61.0,6853.5,1862490.747448504,-1569.0,-373.32215540022025,450000.0,0.05803571428571428,-182.0,19689.534511807018,-1600.0,-1005.6666666666666,-182.0,11.331535738872674,0.03924450070338281,6.023565821217005,1707993.0,0.0010940466958910134,0.0,492123625.9104004,11.424924221703805,23381.00483494252,82242.0,0.0,8.0,0.8571428571428571,13.41124321702037,9.186442770990794,0.0,14.59534542481802,-21.20929702299179,0.05803571428571428,0.001589355278737159,103692.74107859284,-182.0,0.9988902409294962,118681.51500000001,0.859555440704483,7.0,0.0,899.04594506984,43.0,-326.5,0.0,16767.0,60633.63501871098,113020.5,157095.17789461976,183.0,0.9723703522239848,183.0,0.0,0.0004435917676945955,-1.7671301508009885e-05,1.947380698359268,10.560491379114865,780520651.4836273,-1959.0,19780.252500000002,36432.0785008166,0.049,23128.41895357567,1.1077600313080538,-11.0,288.53352840142907,-1055.0,11.5,0.11037448418099771,1.0,19780.83,0.14285714285714285,267204.07908063754,-1838.0,0.0,416270
0.2653117484731741,0.7455378523262887,0.03977117951511849,-20727,0.7062051096536562,-3905,45333.0,23.513913339687175,-11802.0,0.40296,0.4256766536401795,0.031329,0.0057298863152568935,-8823.0,-3.709006412317714,2001.6681465638849,3969.315,-92.0,-1021.0,1139845.5,0.13348927204224303,0.09869758664661132,9132056799.180359,17.615384615384617,188475.0,56250.0,229.0,873.0435409275233,-1265.7002888573013,-48.0,1.2676954045000457,-25719.602464973927,1173.7767854024619,-551.5054861403735,7.333333333333333,0.30426484141066423,-92.0,222278.55974739813,165299.78230269067,1242.8480597950984,-3942.616482229554,143965.3628478651,0.5539466527258186,-772.3178072907031,55.0,-1299.0,0.7079046090143154,672159.0,0.12457112412468518,15.680367228303453,0.07692307692307693,28.511054666918255,169.40330794500187,31.93048446344619,-44909.115435857326,4202947.641672313,-1231.3333333333333,-1721.9108172253655,1048500.0,0.00020457290511093074,-1021.0,0.0,-1801.0,-1801.0,-92.0,13.348815289619893,0.013948547973903658,1.9901987507054173,672159.0,0.7079046090143154,0.0,1037886516.854248,8.635838725829785,128879.64642632008,477517.83759284555,0.0014093281678946301,7.333333333333333,0.8125,14.53269939942777,12.06843678874975,-5.177532575712618,14.371494895000666,-1591.3284543659515,0.0008059078828422939,0.001897735792310895,206561.48632377014,-1178.6902184463052,0.9965704803693516,119231.1,1.4309066925349718,16.0,0.000149320521300806,2244.465391850652,34.412576376343,-1748.4615384615386,-5.677772881070268,0.0,152357.89089511055,188475.0,254394.4637581627,-1299.0,1.4983527460496138,-622.2735861333722,10178.094402128952,0.0005990609675112779,-1.0616735170998481e-05,1.2302822433224776,-72.19599834322298,338469996.1137581,-22730.0,9171.623076923077,38315.16335717961,0.0283,12507.304603929646,1.5093631417849096,-54.9375,-1444.2828209623985,-1231.3333333333333,13.666666666666666,0.0053224030528511435,1.0,37132.605,0.125,195635.76124450564,-1751.0,0.0,344730
0.4726073902725425,0.5128584178604301,0.07557039510294936,-14861,0.3572932680336494,-4583,12222.0,23.132870374462478,-4395.0,0.12345454545454546,0.0608976515712267,0.015221,0.0,-905.0,0.0,191.0,3496.635,-153.0,-241.0,161730.0,0.11840628507295176,0.6121313299944352,0.0,14.40625,34653.69,33000.0,461.0,0.0,-56.0,-259.0,2.3221167332383175,0.0,496.6666666666667,-27.333333333333332,7.666666666666667,0.6805355138688473,-153.0,81826.7475,45562.26666666667,0.0,5883.900000000001,596423.5650000001,0.20105820105820105,0.0,47.0,-241.0,0.05132437650459021,170676.3333333333,0.0,0.0,0.0,8.0,0.0,13.0,13500.0,675000.0,-361.3333333333333,-1202.18773800065,135000.0,0.0,-56.0,0.0,-557.6666666666666,145.22222222222223,-153.0,11.990693647047294,0.0,0.0,126213.94444444444,0.05132437650459021,0.0,0.0,10.682901241644345,0.0,99403.9275,0.0,7.666666666666667,0.8918918918918919,12.603699955953857,11.490245810165021,0.0,0.0,-1184.8516231871736,0.0,0.0,135000.0,-239.33333333333334,1.0,217346.58,1.0262774883927221,37.0,0.0,0.0,9.666666666666666,-1356.96875,0.0,54551.165,135000.0,77820.515,135000.0,820.0,1.0665361224610983,820.0,0.0,0.0,0.0,0.0,0.0,0.0,-43423.0,6792.080625,0.0,0.033568601722039224,14665.678738564377,1.1304901993910015,-46.972972972972975,-1158.8372077854729,-138.66666666666666,12.166666666666666,0.0,1.0,11812.545,0.08108108108108109,216482.6210980937,-708.6666666666666,0.0,203050
